"id","city_name","latitude","longitude","timestamp","curr_temperature"
1848,Lucin,41.346238,-113.905283,"2025-01-11 20:33:44",24.7
1849,Brian Head,37.692681,-112.850196,"2025-01-11 20:33:44",9.1
1850,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:38:45",26.0
1851,Kamas,40.640216,-111.280745,"2025-01-11 20:38:46",11.6
1852,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:38:47",3.2
1853,Lucin,41.346238,-113.905283,"2025-01-11 20:38:48",24.7
1854,Brian Head,37.692681,-112.850196,"2025-01-11 20:38:49",9.1
1855,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:43:50",26.0
1856,Kamas,40.640216,-111.280745,"2025-01-11 20:43:50",11.6
1857,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:43:51",3.2
1858,Lucin,41.346238,-113.905283,"2025-01-11 20:43:52",24.7
1859,Brian Head,37.692681,-112.850196,"2025-01-11 20:43:53",9.1
1860,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:48:54",25.8
1861,Kamas,40.640216,-111.280745,"2025-01-11 20:48:55",11.2
1862,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:48:55",3.5
1863,Lucin,41.346238,-113.905283,"2025-01-11 20:48:56",24.4
1864,Brian Head,37.692681,-112.850196,"2025-01-11 20:48:57",8.8
1865,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:53:58",25.8
1866,Kamas,40.640216,-111.280745,"2025-01-11 20:53:59",11.2
1867,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:54:00",3.5
1868,Lucin,41.346238,-113.905283,"2025-01-11 20:54:00",24.4
1869,Brian Head,37.692681,-112.850196,"2025-01-11 20:54:01",8.8
1870,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:59:02",25.8
1871,Kamas,40.640216,-111.280745,"2025-01-11 20:59:03",11.2
1872,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:59:04",3.5
1873,Lucin,41.346238,-113.905283,"2025-01-11 20:59:05",24.4
1874,Brian Head,37.692681,-112.850196,"2025-01-11 20:59:05",8.8
1875,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:04:07",25.5
1876,Kamas,40.640216,-111.280745,"2025-01-11 21:04:08",10.6
1877,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:04:09",3.8
1878,Lucin,41.346238,-113.905283,"2025-01-11 21:04:10",24.1
1879,Brian Head,37.692681,-112.850196,"2025-01-11 21:04:10",8.6
1880,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:09:11",25.5
1881,Kamas,40.640216,-111.280745,"2025-01-11 21:09:12",10.6
1882,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:09:13",3.8
1883,Lucin,41.346238,-113.905283,"2025-01-11 21:09:14",24.1
1884,Brian Head,37.692681,-112.850196,"2025-01-11 21:09:15",8.6
1885,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:14:16",25.5
1886,Kamas,40.640216,-111.280745,"2025-01-11 21:14:16",10.6
1887,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:14:17",3.8
1888,Lucin,41.346238,-113.905283,"2025-01-11 21:14:18",24.1
1889,Brian Head,37.692681,-112.850196,"2025-01-11 21:14:19",8.6
1890,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:19:20",25.2
1891,Kamas,40.640216,-111.280745,"2025-01-11 21:19:21",10.4
1892,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:19:21",4.4
1893,Lucin,41.346238,-113.905283,"2025-01-11 21:19:22",24.0
1894,Brian Head,37.692681,-112.850196,"2025-01-11 21:19:23",8.6
1895,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:24:24",25.2
1896,Kamas,40.640216,-111.280745,"2025-01-11 21:24:25",10.4
1897,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:24:26",4.4
1898,Lucin,41.346238,-113.905283,"2025-01-11 21:24:26",24.0
1899,Brian Head,37.692681,-112.850196,"2025-01-11 21:24:27",8.6
1900,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:29:28",25.5
1901,Kamas,40.640216,-111.280745,"2025-01-11 21:29:29",11.3
1902,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:29:30",3.8
1903,Lucin,41.346238,-113.905283,"2025-01-11 21:29:31",23.7
1904,Brian Head,37.692681,-112.850196,"2025-01-11 21:29:31",8.6
1905,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:34:32",25.6
1906,Kamas,40.640216,-111.280745,"2025-01-11 21:34:33",10.9
1907,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:34:34",4.2
1908,Lucin,41.346238,-113.905283,"2025-01-11 21:34:35",23.5
1909,Brian Head,37.692681,-112.850196,"2025-01-11 21:34:36",8.4
1910,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:39:37",25.6
1911,Kamas,40.640216,-111.280745,"2025-01-11 21:39:37",10.9
1912,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:39:38",4.2
1913,Lucin,41.346238,-113.905283,"2025-01-11 21:39:39",23.5
1914,Brian Head,37.692681,-112.850196,"2025-01-11 21:39:40",8.4
1915,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:44:41",25.6
1916,Kamas,40.640216,-111.280745,"2025-01-11 21:44:42",10.9
1917,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:44:42",4.2
1918,Lucin,41.346238,-113.905283,"2025-01-11 21:44:43",23.5
1919,Brian Head,37.692681,-112.850196,"2025-01-11 21:44:44",8.4
1920,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:49:45",26.1
1921,Kamas,40.640216,-111.280745,"2025-01-11 21:49:46",11.1
1922,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:49:47",4.0
1923,Lucin,41.346238,-113.905283,"2025-01-11 21:49:48",23.7
1924,Brian Head,37.692681,-112.850196,"2025-01-11 21:49:48",8.1
1925,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:54:49",26.1
1926,Kamas,40.640216,-111.280745,"2025-01-11 21:54:50",11.1
1927,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:54:51",4.0
1928,Lucin,41.346238,-113.905283,"2025-01-11 21:54:52",23.7
1929,Brian Head,37.692681,-112.850196,"2025-01-11 21:54:53",8.1
1930,Salt Lake City,40.400000,-111.850500,"2025-01-11 21:59:54",26.1
1931,Kamas,40.640216,-111.280745,"2025-01-11 21:59:54",11.1
1932,Mirror Lake,40.701123,-110.887579,"2025-01-11 21:59:55",4.0
1933,Lucin,41.346238,-113.905283,"2025-01-11 21:59:56",23.7
1934,Brian Head,37.692681,-112.850196,"2025-01-11 21:59:57",8.1
1935,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:04:58",26.3
1936,Kamas,40.640216,-111.280745,"2025-01-11 22:04:59",10.8
1937,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:04:59",4.5
1938,Lucin,41.346238,-113.905283,"2025-01-11 22:05:00",23.5
1939,Brian Head,37.692681,-112.850196,"2025-01-11 22:05:01",7.9
1940,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:10:02",26.3
1941,Kamas,40.640216,-111.280745,"2025-01-11 22:10:03",10.8
1942,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:10:03",4.5
1943,Lucin,41.346238,-113.905283,"2025-01-11 22:10:04",23.5
1944,Brian Head,37.692681,-112.850196,"2025-01-11 22:10:05",7.9
1945,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:15:06",26.2
1946,Kamas,40.640216,-111.280745,"2025-01-11 22:15:07",10.6
1947,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:15:08",4.7
1948,Lucin,41.346238,-113.905283,"2025-01-11 22:15:08",23.6
1949,Brian Head,37.692681,-112.850196,"2025-01-11 22:15:09",7.8
1950,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:20:10",26.2
1951,Kamas,40.640216,-111.280745,"2025-01-11 22:20:11",10.6
1952,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:20:12",4.7
1953,Lucin,41.346238,-113.905283,"2025-01-11 22:20:13",23.6
1954,Brian Head,37.692681,-112.850196,"2025-01-11 22:20:14",7.8
1955,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:25:15",26.2
1956,Kamas,40.640216,-111.280745,"2025-01-11 22:25:15",10.6
1957,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:25:16",4.7
1958,Lucin,41.346238,-113.905283,"2025-01-11 22:25:17",23.6
1959,Brian Head,37.692681,-112.850196,"2025-01-11 22:25:18",7.8
1960,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:35:43",26.1
1961,Kamas,40.640216,-111.280745,"2025-01-11 22:35:44",10.5
1962,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:35:45",4.7
1963,Lucin,41.346238,-113.905283,"2025-01-11 22:35:46",23.6
1964,Brian Head,37.692681,-112.850196,"2025-01-11 22:35:46",7.6
1965,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:40:47",26.1
1966,Kamas,40.640216,-111.280745,"2025-01-11 22:40:48",10.5
1967,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:40:49",4.7
1968,Lucin,41.346238,-113.905283,"2025-01-11 22:40:50",23.6
1969,Brian Head,37.692681,-112.850196,"2025-01-11 22:40:51",7.6
1970,Salt Lake City,40.400000,-111.850500,"2025-01-11 22:55:25",26.5
1971,Kamas,40.640216,-111.280745,"2025-01-11 22:55:25",11.3
1972,Mirror Lake,40.701123,-110.887579,"2025-01-11 22:55:26",1.6
1973,Lucin,41.346238,-113.905283,"2025-01-11 22:55:27",23.7
1974,Brian Head,37.692681,-112.850196,"2025-01-11 22:55:27",7.9
1975,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:00:28",26.4
1976,Kamas,40.640216,-111.280745,"2025-01-11 23:00:29",11.7
1977,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:00:30",1.5
1978,Lucin,41.346238,-113.905283,"2025-01-11 23:00:30",23.9
1979,Brian Head,37.692681,-112.850196,"2025-01-11 23:00:31",7.5
1980,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:05:32",26.4
1981,Kamas,40.640216,-111.280745,"2025-01-11 23:05:32",11.7
1982,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:05:33",1.5
1983,Lucin,41.346238,-113.905283,"2025-01-11 23:05:34",23.9
1984,Brian Head,37.692681,-112.850196,"2025-01-11 23:05:34",7.5
1985,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:10:35",26.4
1986,Kamas,40.640216,-111.280745,"2025-01-11 23:10:36",11.7
1987,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:10:36",1.5
1988,Lucin,41.346238,-113.905283,"2025-01-11 23:10:37",23.9
1989,Brian Head,37.692681,-112.850196,"2025-01-11 23:10:38",7.5
1990,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:15:39",26.3
1991,Kamas,40.640216,-111.280745,"2025-01-11 23:15:39",12.2
1992,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:15:40",1.2
1993,Lucin,41.346238,-113.905283,"2025-01-11 23:15:40",24.3
1994,Brian Head,37.692681,-112.850196,"2025-01-11 23:15:41",7.4
1995,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:20:42",26.3
1996,Kamas,40.640216,-111.280745,"2025-01-11 23:20:43",12.2
1997,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:20:43",1.2
1998,Lucin,41.346238,-113.905283,"2025-01-11 23:20:44",24.3
1999,Brian Head,37.692681,-112.850196,"2025-01-11 23:20:45",7.4
2000,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:25:45",26.3
2001,Kamas,40.640216,-111.280745,"2025-01-11 23:25:46",12.2
2002,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:25:47",1.2
2003,Lucin,41.346238,-113.905283,"2025-01-11 23:25:47",24.3
2004,Brian Head,37.692681,-112.850196,"2025-01-11 23:25:48",7.4
2005,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:30:49",26.2
2006,Kamas,40.640216,-111.280745,"2025-01-11 23:30:49",12.5
2007,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:30:50",0.9
2008,Lucin,41.346238,-113.905283,"2025-01-11 23:30:51",24.7
2009,Brian Head,37.692681,-112.850196,"2025-01-11 23:30:51",7.3
2010,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:35:52",26.2
2011,Kamas,40.640216,-111.280745,"2025-01-11 23:35:53",12.5
2012,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:35:53",0.9
2013,Lucin,41.346238,-113.905283,"2025-01-11 23:35:54",24.7
2014,Brian Head,37.692681,-112.850196,"2025-01-11 23:35:55",7.3
2015,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:40:56",26.2
2016,Kamas,40.640216,-111.280745,"2025-01-11 23:40:56",12.5
2017,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:40:57",0.9
2018,Lucin,41.346238,-113.905283,"2025-01-11 23:40:58",24.7
2019,Brian Head,37.692681,-112.850196,"2025-01-11 23:40:58",7.3
2020,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:45:59",26.1
2021,Kamas,40.640216,-111.280745,"2025-01-11 23:46:00",12.2
2022,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:46:00",0.9
2023,Lucin,41.346238,-113.905283,"2025-01-11 23:46:01",25.2
2024,Brian Head,37.692681,-112.850196,"2025-01-11 23:46:02",7.3
2025,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:51:02",26.1
2026,Kamas,40.640216,-111.280745,"2025-01-11 23:51:03",12.2
2027,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:51:04",0.9
2028,Lucin,41.346238,-113.905283,"2025-01-11 23:51:04",25.2
2029,Brian Head,37.692681,-112.850196,"2025-01-11 23:51:05",7.3
2030,Salt Lake City,40.400000,-111.850500,"2025-01-11 23:56:06",26.1
2031,Kamas,40.640216,-111.280745,"2025-01-11 23:56:07",12.2
2032,Mirror Lake,40.701123,-110.887579,"2025-01-11 23:56:07",0.9
2033,Lucin,41.346238,-113.905283,"2025-01-11 23:56:08",25.2
2034,Brian Head,37.692681,-112.850196,"2025-01-11 23:56:09",7.3
2035,Salt Lake City,40.400000,-111.850500,"2025-01-12 00:01:09",27.0
2036,Kamas,40.640216,-111.280745,"2025-01-12 00:01:10",11.3
2037,Mirror Lake,40.701123,-110.887579,"2025-01-12 00:01:11",0.5
2038,Lucin,41.346238,-113.905283,"2025-01-12 00:01:11",24.4
2039,Brian Head,37.692681,-112.850196,"2025-01-12 00:01:12",7.4
2040,Salt Lake City,40.400000,-111.850500,"2025-01-12 00:06:13",27.0
2041,Kamas,40.640216,-111.280745,"2025-01-12 00:06:13",11.3
2042,Mirror Lake,40.701123,-110.887579,"2025-01-12 00:06:14",0.5
2043,Lucin,41.346238,-113.905283,"2025-01-12 00:06:15",24.4
2044,Brian Head,37.692681,-112.850196,"2025-01-12 00:06:15",7.4
2045,Salt Lake City,40.400000,-111.850500,"2025-01-12 00:11:16",27.0
2046,Kamas,40.640216,-111.280745,"2025-01-12 00:11:17",11.3
2047,Mirror Lake,40.701123,-110.887579,"2025-01-12 00:11:18",0.5
2048,Lucin,41.346238,-113.905283,"2025-01-12 00:11:18",24.4
2049,Brian Head,37.692681,-112.850196,"2025-01-12 00:11:19",7.4
2050,Salt Lake City,40.400000,-111.850500,"2025-01-12 00:16:20",27.0
2051,Kamas,40.640216,-111.280745,"2025-01-12 00:16:20",10.9
2052,Mirror Lake,40.701123,-110.887579,"2025-01-12 00:16:21",0.3
2053,Lucin,41.346238,-113.905283,"2025-01-12 00:16:22",24.7
2054,Brian Head,37.692681,-112.850196,"2025-01-12 00:16:22",7.2
